filepath,emotion,intensity,actor,gender
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-04-02-01-01-16.wav,sad,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-04-02-01-02-16.wav,sad,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-04-02-02-01-16.wav,sad,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-04-02-02-02-16.wav,sad,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-05-01-01-01-16.wav,angry,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-05-01-01-02-16.wav,angry,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-05-01-02-01-16.wav,angry,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-05-01-02-02-16.wav,angry,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-05-02-01-01-16.wav,angry,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-05-02-01-02-16.wav,angry,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-05-02-02-01-16.wav,angry,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-05-02-02-02-16.wav,angry,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-06-01-01-01-16.wav,fearful,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-06-01-01-02-16.wav,fearful,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-06-01-02-01-16.wav,fearful,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-06-01-02-02-16.wav,fearful,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-06-02-01-01-16.wav,fearful,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-06-02-01-02-16.wav,fearful,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-06-02-02-01-16.wav,fearful,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-06-02-02-02-16.wav,fearful,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-07-01-01-01-16.wav,disgust,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-07-01-01-02-16.wav,disgust,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-07-01-02-01-16.wav,disgust,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-07-01-02-02-16.wav,disgust,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-07-02-01-01-16.wav,disgust,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-07-02-01-02-16.wav,disgust,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-07-02-02-01-16.wav,disgust,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-07-02-02-02-16.wav,disgust,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-08-01-01-01-16.wav,surprised,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-08-01-01-02-16.wav,surprised,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-08-01-02-01-16.wav,surprised,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-08-01-02-02-16.wav,surprised,normal,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-08-02-01-01-16.wav,surprised,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-08-02-01-02-16.wav,surprised,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-08-02-02-01-16.wav,surprised,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_16\03-01-08-02-02-02-16.wav,surprised,strong,16,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-01-01-01-01-17.wav,neutral,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-01-01-01-02-17.wav,neutral,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-01-01-02-01-17.wav,neutral,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-01-01-02-02-17.wav,neutral,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-02-01-01-01-17.wav,calm,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-02-01-01-02-17.wav,calm,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-02-01-02-01-17.wav,calm,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-02-01-02-02-17.wav,calm,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-02-02-01-01-17.wav,calm,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-02-02-01-02-17.wav,calm,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-02-02-02-01-17.wav,calm,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-02-02-02-02-17.wav,calm,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-03-01-01-01-17.wav,happy,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-03-01-01-02-17.wav,happy,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-03-01-02-01-17.wav,happy,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-03-01-02-02-17.wav,happy,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-03-02-01-01-17.wav,happy,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-03-02-01-02-17.wav,happy,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-03-02-02-01-17.wav,happy,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-03-02-02-02-17.wav,happy,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-04-01-01-01-17.wav,sad,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-04-01-01-02-17.wav,sad,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-04-01-02-01-17.wav,sad,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-04-01-02-02-17.wav,sad,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-04-02-01-01-17.wav,sad,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-04-02-01-02-17.wav,sad,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-04-02-02-01-17.wav,sad,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-04-02-02-02-17.wav,sad,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-05-01-01-01-17.wav,angry,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-05-01-01-02-17.wav,angry,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-05-01-02-01-17.wav,angry,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-05-01-02-02-17.wav,angry,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-05-02-01-01-17.wav,angry,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-05-02-01-02-17.wav,angry,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-05-02-02-01-17.wav,angry,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-05-02-02-02-17.wav,angry,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-06-01-01-01-17.wav,fearful,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-06-01-01-02-17.wav,fearful,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-06-01-02-01-17.wav,fearful,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-06-01-02-02-17.wav,fearful,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-06-02-01-01-17.wav,fearful,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-06-02-01-02-17.wav,fearful,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-06-02-02-01-17.wav,fearful,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-06-02-02-02-17.wav,fearful,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-07-01-01-01-17.wav,disgust,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-07-01-01-02-17.wav,disgust,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-07-01-02-01-17.wav,disgust,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-07-01-02-02-17.wav,disgust,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-07-02-01-01-17.wav,disgust,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-07-02-01-02-17.wav,disgust,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-07-02-02-01-17.wav,disgust,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-07-02-02-02-17.wav,disgust,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-08-01-01-01-17.wav,surprised,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-08-01-01-02-17.wav,surprised,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-08-01-02-01-17.wav,surprised,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-08-01-02-02-17.wav,surprised,normal,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-08-02-01-01-17.wav,surprised,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-08-02-01-02-17.wav,surprised,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-08-02-02-01-17.wav,surprised,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_17\03-01-08-02-02-02-17.wav,surprised,strong,17,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-01-01-01-01-18.wav,neutral,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-01-01-01-02-18.wav,neutral,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-01-01-02-01-18.wav,neutral,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-01-01-02-02-18.wav,neutral,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-02-01-01-01-18.wav,calm,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-02-01-01-02-18.wav,calm,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-02-01-02-01-18.wav,calm,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-02-01-02-02-18.wav,calm,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-02-02-01-01-18.wav,calm,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-02-02-01-02-18.wav,calm,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-02-02-02-01-18.wav,calm,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-02-02-02-02-18.wav,calm,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-03-01-01-01-18.wav,happy,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-03-01-01-02-18.wav,happy,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-03-01-02-01-18.wav,happy,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-03-01-02-02-18.wav,happy,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-03-02-01-01-18.wav,happy,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-03-02-01-02-18.wav,happy,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-03-02-02-01-18.wav,happy,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-03-02-02-02-18.wav,happy,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-04-01-01-01-18.wav,sad,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-04-01-01-02-18.wav,sad,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-04-01-02-01-18.wav,sad,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-04-01-02-02-18.wav,sad,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-04-02-01-01-18.wav,sad,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-04-02-01-02-18.wav,sad,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-04-02-02-01-18.wav,sad,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-04-02-02-02-18.wav,sad,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-05-01-01-01-18.wav,angry,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-05-01-01-02-18.wav,angry,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-05-01-02-01-18.wav,angry,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-05-01-02-02-18.wav,angry,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-05-02-01-01-18.wav,angry,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-05-02-01-02-18.wav,angry,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-05-02-02-01-18.wav,angry,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-05-02-02-02-18.wav,angry,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-06-01-01-01-18.wav,fearful,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-06-01-01-02-18.wav,fearful,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-06-01-02-01-18.wav,fearful,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-06-01-02-02-18.wav,fearful,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-06-02-01-01-18.wav,fearful,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-06-02-01-02-18.wav,fearful,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-06-02-02-01-18.wav,fearful,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-06-02-02-02-18.wav,fearful,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-07-01-01-01-18.wav,disgust,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-07-01-01-02-18.wav,disgust,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-07-01-02-01-18.wav,disgust,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-07-01-02-02-18.wav,disgust,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-07-02-01-01-18.wav,disgust,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-07-02-01-02-18.wav,disgust,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-07-02-02-01-18.wav,disgust,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-07-02-02-02-18.wav,disgust,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-08-01-01-01-18.wav,surprised,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-08-01-01-02-18.wav,surprised,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-08-01-02-01-18.wav,surprised,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-08-01-02-02-18.wav,surprised,normal,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-08-02-01-01-18.wav,surprised,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-08-02-01-02-18.wav,surprised,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-08-02-02-01-18.wav,surprised,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_18\03-01-08-02-02-02-18.wav,surprised,strong,18,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-01-01-01-01-19.wav,neutral,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-01-01-01-02-19.wav,neutral,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-01-01-02-01-19.wav,neutral,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-01-01-02-02-19.wav,neutral,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-02-01-01-01-19.wav,calm,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-02-01-01-02-19.wav,calm,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-02-01-02-01-19.wav,calm,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-02-01-02-02-19.wav,calm,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-02-02-01-01-19.wav,calm,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-02-02-01-02-19.wav,calm,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-02-02-02-01-19.wav,calm,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-02-02-02-02-19.wav,calm,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-03-01-01-01-19.wav,happy,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-03-01-01-02-19.wav,happy,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-03-01-02-01-19.wav,happy,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-03-01-02-02-19.wav,happy,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-03-02-01-01-19.wav,happy,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-03-02-01-02-19.wav,happy,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-03-02-02-01-19.wav,happy,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-03-02-02-02-19.wav,happy,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-04-01-01-01-19.wav,sad,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-04-01-01-02-19.wav,sad,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-04-01-02-01-19.wav,sad,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-04-01-02-02-19.wav,sad,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-04-02-01-01-19.wav,sad,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-04-02-01-02-19.wav,sad,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-04-02-02-01-19.wav,sad,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-04-02-02-02-19.wav,sad,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-05-01-01-01-19.wav,angry,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-05-01-01-02-19.wav,angry,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-05-01-02-01-19.wav,angry,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-05-01-02-02-19.wav,angry,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-05-02-01-01-19.wav,angry,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-05-02-01-02-19.wav,angry,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-05-02-02-01-19.wav,angry,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-05-02-02-02-19.wav,angry,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-06-01-01-01-19.wav,fearful,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-06-01-01-02-19.wav,fearful,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-06-01-02-01-19.wav,fearful,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-06-01-02-02-19.wav,fearful,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-06-02-01-01-19.wav,fearful,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-06-02-01-02-19.wav,fearful,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-06-02-02-01-19.wav,fearful,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-06-02-02-02-19.wav,fearful,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-07-01-01-01-19.wav,disgust,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-07-01-01-02-19.wav,disgust,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-07-01-02-01-19.wav,disgust,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-07-01-02-02-19.wav,disgust,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-07-02-01-01-19.wav,disgust,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-07-02-01-02-19.wav,disgust,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-07-02-02-01-19.wav,disgust,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-07-02-02-02-19.wav,disgust,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-08-01-01-01-19.wav,surprised,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-08-01-01-02-19.wav,surprised,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-08-01-02-01-19.wav,surprised,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-08-01-02-02-19.wav,surprised,normal,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-08-02-01-01-19.wav,surprised,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-08-02-01-02-19.wav,surprised,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-08-02-02-01-19.wav,surprised,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_19\03-01-08-02-02-02-19.wav,surprised,strong,19,male
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-01-01-01-01-20.wav,neutral,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-01-01-01-02-20.wav,neutral,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-01-01-02-01-20.wav,neutral,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-01-01-02-02-20.wav,neutral,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-02-01-01-01-20.wav,calm,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-02-01-01-02-20.wav,calm,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-02-01-02-01-20.wav,calm,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-02-01-02-02-20.wav,calm,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-02-02-01-01-20.wav,calm,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-02-02-01-02-20.wav,calm,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-02-02-02-01-20.wav,calm,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-02-02-02-02-20.wav,calm,strong,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-03-01-01-01-20.wav,happy,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-03-01-01-02-20.wav,happy,normal,20,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_20\03-01-03-01-02-01-20.wav,happy,normal,20,female
